Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-03-23 10:13:24,"DL Day",1h 14m,"Front Squat (Barbell)",2,60.0,4,0,0,,,
2023-03-23 10:13:24,"DL Day",1h 14m,"Front Squat (Barbell)",3,60.0,5,0,0,,,
2023-03-23 10:13:24,"DL Day",1h 14m,"Front Squat (Barbell)",4,80.0,5,0,0,,,
2023-03-23 10:13:24,"DL Day",1h 14m,"Incline Bench Press (Dumbbell)",1,35.0,8,0,0,"",,
2023-03-23 10:13:24,"DL Day",1h 14m,"Incline Bench Press (Dumbbell)",2,40.0,6,0,0,,,
2023-03-24 10:56:45,"Back ‘n Arms",40m,"Pull Up",1,0,2,0,0,"","",
2023-03-24 10:56:45,"Back ‘n Arms",40m,"Pull Up",2,0,5,0,0,,,
2023-03-24 10:56:45,"Back ‘n Arms",40m,"Pull Up",3,0,5,0,0,,,
2023-03-24 10:56:45,"Back ‘n Arms",40m,"Triceps Extension (Dumbbell)",1,45.0,17,0,0,"",,
2023-03-24 10:56:45,"Back ‘n Arms",40m,"Triceps Extension (Dumbbell)",2,45.0,12,0,0,,,
2023-03-24 10:56:45,"Back ‘n Arms",40m,"21 Dumbbell Curls",1,25.0,21,0,0,"",,
2023-03-24 10:56:45,"Back ‘n Arms",40m,"21 Dumbbell Curls",2,30.0,18,0,0,,,
2023-03-24 10:56:45,"Back ‘n Arms",40m,"Step Down",1,0,7,0,0,"",,
2023-03-24 10:56:45,"Back ‘n Arms",40m,"Step Down",2,0,20,0,0,,,
2023-03-24 10:56:45,"Back ‘n Arms",40m,"Chin Up",1,0,5,0,0,"",,
2023-03-24 10:56:45,"Back ‘n Arms",40m,"Triceps Single Arm Extension (Dumbbell)",1,19.0,17,0,0,"",,
2023-03-25 11:35:33,"Chesty",70h 50m,"Decline Bench Press (Barbell)",1,95.0,10,0,0,"","",
2023-03-25 11:35:33,"Chesty",70h 50m,"Decline Bench Press (Barbell)",2,115.0,8,0,0,,,
2023-03-25 11:35:33,"Chesty",70h 50m,"Decline Bench Press (Barbell)",3,135.0,8,0,0,,,
2023-03-25 11:35:33,"Chesty",70h 50m,"Decline Bench Press (Barbell)",4,155.0,7,0,0,,,
2023-03-25 11:35:33,"Chesty",70h 50m,"Pull Aparts - Green Thin Band",1,0,30,0,0,"",,
2023-03-25 11:35:33,"Chesty",70h 50m,"Pull Aparts - Black Thin Band",1,0,30,0,0,"",,
2023-03-25 11:35:33,"Chesty",70h 50m,"Pull Aparts - Black Thin Band",2,0,30,0,0,,,
2023-03-25 11:35:33,"Chesty",70h 50m,"Push Up",1,0,14,0,0,"",,
2023-03-25 11:35:33,"Chesty",70h 50m,"Push Up",2,0,14,0,0,,,
2023-03-28 10:26:11,"Upper Misc",42m,"Incline Bench Press (Barbell)",1,95.0,8,0,0,"","",
2023-03-28 10:26:11,"Upper Misc",42m,"Incline Bench Press (Barbell)",2,115.0,8,0,0,,,
2023-03-28 10:26:11,"Upper Misc",42m,"Incline Bench Press (Barbell)",3,125.0,8,0,0,,,
2023-03-28 10:26:11,"Upper Misc",42m,"Incline Bench Press (Barbell)",4,95.0,18,0,0,,,
2023-03-28 10:26:11,"Upper Misc",42m,"Pullover (Dumbbell)",1,25.0,8,0,0,"",,
2023-03-28 10:26:11,"Upper Misc",42m,"Pullover (Dumbbell)",2,35.0,6,0,0,,,
2023-03-28 10:26:11,"Upper Misc",42m,"Pullover (Dumbbell)",3,45.0,8,0,0,,,
2023-03-28 10:26:11,"Upper Misc",42m,"Pullover (Dumbbell)",4,55.0,8,0,0,,,
2023-03-28 10:26:11,"Upper Misc",42m,"Sumo Deadlift (Barbell)",1,135.0,6,0,0,"",,
2023-03-28 10:26:11,"Upper Misc",42m,"Sumo Deadlift (Barbell)",2,155.0,4,0,0,,,
2023-03-28 10:26:11,"Upper Misc",42m,"Dumbbell Shoulder External Rotation ",1,15.0,10,0,0,"",,
2023-03-28 10:26:11,"Upper Misc",42m,"Dumbbell Shoulder External Rotation ",2,15.0,11,0,0,,,
2023-03-30 11:22:59,"Morning Ass Workout",46h 52m,"T Bar Row",1,74.99999999999999,12,0,0,"","",
2023-03-30 11:22:59,"Morning Ass Workout",46h 52m,"T Bar Row",2,85.0,12,0,0,,,
2023-03-30 11:22:59,"Morning Ass Workout",46h 52m,"T Bar Row",3,95.0,13,0,0,,,
2023-03-30 11:22:59,"Morning Ass Workout",46h 52m,"Overhead Press (Barbell)",1,45.0,10,0,0,"",,
2023-03-30 11:22:59,"Morning Ass Workout",46h 52m,"Overhead Press (Barbell)",2,55.0,10,0,0,,,
2023-03-30 11:22:59,"Morning Ass Workout",46h 52m,"Overhead Press (Barbell)",3,60.0,12,0,0,,,
2023-03-30 11:22:59,"Morning Ass Workout",46h 52m,"Deadlift (Barbell)",1,135.0,6,0,0,"",,
2023-03-30 11:22:59,"Morning Ass Workout",46h 52m,"Deadlift (Barbell)",2,135.0,8,0,0,,,
2023-03-30 11:22:59,"Morning Ass Workout",46h 52m,"Deadlift (Barbell)",3,135.0,10,0,0,,,
2023-03-30 11:22:59,"Morning Ass Workout",46h 52m,"Tib Raises",1,10.0,50,0,0,"",,
2023-03-30 11:22:59,"Morning Ass Workout",46h 52m,"Tib Raises",2,10.0,50,0,0,,,
2023-03-30 11:22:59,"Morning Ass Workout",46h 52m,"Bicep Curl (Dumbbell)",1,35.0,15,0,0,"",,
2023-03-30 11:22:59,"Morning Ass Workout",46h 52m,"Bicep Curl (Dumbbell)",2,40.0,15,0,0,,,
2023-03-30 11:22:59,"Morning Ass Workout",46h 52m,"Hammer Curl (Dumbbell)",1,30.0,11,0,0,"",,
2023-03-30 11:22:59,"Morning Ass Workout",46h 52m,"Hammer Curl (Dumbbell)",2,25.0,11,0,0,,,
2023-04-01 10:16:08,"Morning Workout",52m,"Landmine Press",1,10.0,10,0,0,"","",
2023-04-01 10:16:08,"Morning Workout",52m,"Landmine Press",2,20.0,6,0,0,,,
2023-04-01 10:16:08,"Morning Workout",52m,"Landmine Press",3,30.0,16,0,0,,,
2023-04-01 10:16:08,"Morning Workout",52m,"Landmine Press",4,35.0,14,0,0,,,
2023-04-01 10:16:08,"Morning Workout",52m,"Decline Bench Press (Barbell)",1,95.0,8,0,0,"",,
2023-04-01 10:16:08,"Morning Workout",52m,"Decline Bench Press (Barbell)",2,115.0,4,0,0,,,
2023-04-01 10:16:08,"Morning Workout",52m,"Decline Bench Press (Barbell)",3,135.0,5,0,0,,,
2023-04-01 10:16:08,"Morning Workout",52m,"Decline Bench Press (Barbell)",4,155.0,7,0,0,,,
2023-04-01 10:16:08,"Morning Workout",52m,"Decline Bench Press (Barbell)",5,160.0,11,0,0,,,
2023-04-01 10:16:08,"Morning Workout",52m,"Decline Bench Press (Barbell)",6,135.0,3,0,0,,,
2023-04-01 10:16:08,"Morning Workout",52m,"Pull Up",1,0,4,0,0,"",,
2023-04-01 10:16:08,"Morning Workout",52m,"Chin Up",1,0,5,0,0,"",,
2023-04-01 10:16:08,"Morning Workout",52m,"Chin Up",2,0,7,0,0,,,
2023-04-01 10:16:08,"Morning Workout",52m,"Chin Up",3,0,7,0,0,,,
2023-04-01 10:16:08,"Morning Workout",52m,"Face Pull (Cable)",1,140.0,4,0,0,"",,
2023-04-01 10:16:08,"Morning Workout",52m,"Face Pull (Cable)",2,149.99999999999997,4,0,0,,,
2023-04-01 10:16:08,"Morning Workout",52m,"Face Pull (Cable)",3,149.99999999999997,20,0,0,,,
2023-04-01 10:16:08,"Morning Workout",52m,"Face Pull (Cable)",4,149.99999999999997,20,0,0,,,
2023-04-03 10:16:13,"Morning Workout",33m,"Bicep Curl (Dumbbell)",1,30.0,16,0,0,"","",
2023-04-03 10:16:13,"Morning Workout",33m,"Bicep Curl (Dumbbell)",2,35.0,12,0,0,,,
2023-04-03 10:16:13,"Morning Workout",33m,"Bicep Curl (Dumbbell)",3,35.0,11,0,0,,,
2023-04-03 10:16:13,"Morning Workout",33m,"Bicep Curl (Dumbbell)",4,25.0,15,0,0,,,
2023-04-03 10:16:13,"Morning Workout",33m,"Bicep Curl (Dumbbell)",5,30.0,11,0,0,,,
2023-04-03 10:16:13,"Morning Workout",33m,"Triceps Single Arm Extension (Dumbbell)",1,20.0,20,0,0,"",,
2023-04-03 10:16:13,"Morning Workout",33m,"Romanian Deadlift Slant Board",1,45.0,10,0,0,"1.5n height",,
2023-04-03 10:16:13,"Morning Workout",33m,"Triceps Extension (Dumbbell)",1,45.0,18,0,0,"",,
2023-04-03 10:16:13,"Morning Workout",33m,"Gas Whole Delt Raises",1,10.0,10,0,0,"",,
2023-04-03 10:16:13,"Morning Workout",33m,"Gas Whole Delt Raises",2,10.0,10,0,0,,,
2023-04-04 10:33:20,"DL Day",53m,"Nordic Curl",1,0,2,0,0,"","",
2023-04-04 10:33:20,"DL Day",53m,"Nordic Curl",2,0,2,0,0,,,
2023-04-04 10:33:20,"DL Day",53m,"Nordic Curl",3,0,2,0,0,,,
2023-04-04 10:33:20,"DL Day",53m,"Tib Raises",1,10.0,45,0,0,"",,
2023-04-04 10:33:20,"DL Day",53m,"Tib Raises",2,20.0,40,0,0,,,
2023-04-04 10:33:20,"DL Day",53m,"Deadlift (Barbell)",1,135.0,8,0,0,"",,
2023-04-04 10:33:20,"DL Day",53m,"Deadlift (Barbell)",2,185.00000000000003,4,0,0,,,
2023-04-04 10:33:20,"DL Day",53m,"Deadlift (Barbell)",3,225.0,5,0,0,,,
2023-04-04 10:33:20,"DL Day",53m,"Deadlift (Barbell)",4,245.00000000000003,2,0,0,,,
2023-04-04 10:33:20,"DL Day",53m,"Deadlift (Barbell)",5,255.0,2,0,0,,,
2023-04-04 10:33:20,"DL Day",53m,"Deadlift (Barbell)",6,275.0,4,0,0,,,
2023-04-04 10:33:20,"DL Day",53m,"Deadlift (Barbell)",7,255.0,5,0,0,,,
2023-04-04 10:33:20,"DL Day",53m,"Deadlift (Barbell)",8,225.0,5,0,0,,,
2023-04-04 10:33:20,"DL Day",53m,"Step Down Platform",1,1.0,7,0,0,"",,
2023-04-04 10:33:20,"DL Day",53m,"Step Down Platform",2,1.0,11,0,0,,,
2023-04-04 23:59:30,"Evening Workout",3m,"Bachata",1,0,0,0,3600,"","",
2023-04-06 09:53:39,"Chest N Arms",1h 17m,"Dumbbell Shoulder External Rotation ",1,15.0,12,0,0,"","",
2023-04-06 09:53:39,"Chest N Arms",1h 17m,"Dumbbell Shoulder External Rotation ",2,15.0,20,0,0,,,
2023-04-06 09:53:39,"Chest N Arms",1h 17m,"Dumbbell Shoulder External Rotation ",3,10.0,12,0,0,,,
2023-04-06 09:53:39,"Chest N Arms",1h 17m,"Decline Bench Press (Barbell)",1,95.0,9,0,0,"",,
2023-04-06 09:53:39,"Chest N Arms",1h 17m,"Decline Bench Press (Barbell)",2,115.0,4,0,0,,,
2023-04-06 09:53:39,"Chest N Arms",1h 17m,"Decline Bench Press (Barbell)",3,135.0,4,0,0,,,
2023-04-06 09:53:39,"Chest N Arms",1h 17m,"Decline Bench Press (Barbell)",4,175.0,3,0,0,,,
2023-04-06 09:53:39,"Chest N Arms",1h 17m,"Decline Bench Press (Barbell)",5,175.0,7,0,0,,,
2023-04-06 09:53:39,"Chest N Arms",1h 17m,"Decline Bench Press (Barbell)",6,175.0,8,0,0,,,
2023-04-06 09:53:39,"Chest N Arms",1h 17m,"Decline Bench Press (Barbell)",7,175.0,12,0,0,,,
2023-04-06 09:53:39,"Chest N Arms",1h 17m,"Decline Bench Press (Barbell)",8,135.0,6,0,0,,,
2023-04-06 09:53:39,"Chest N Arms",1h 17m,"Chest Fly Cable",1,18.0,18,0,0,"",,
2023-04-06 09:53:39,"Chest N Arms",1h 17m,"Chest Fly Cable",2,23.0,12,0,0,,,
2023-04-06 09:53:39,"Chest N Arms",1h 17m,"Chest Fly Cable",3,18.0,17,0,0,,,
2023-04-06 09:53:39,"Chest N Arms",1h 17m,"Step Down Platform",1,0.8,10,0,0,"",,
2023-04-06 09:53:39,"Chest N Arms",1h 17m,"Step Down Platform",2,0.9,10,0,0,,,
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Bent Over Row (Barbell)",1,135.0,4,0,0,"","",
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Bent Over Row (Barbell)",2,155.0,3,0,0,,,
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Bent Over Row (Barbell)",3,155.0,8,0,0,,,
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Bent Over Row (Barbell)",4,155.0,11,0,0,,,
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Bent Over Row (Barbell)",5,135.0,10,0,0,,,
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Chin Up",1,0,6,0,0,"",,
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Chin Up",2,0,3,0,0,,,
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Atg Split Squat FF Elevated",1,50.0,10,0,0,"",,
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Atg Split Squat FF Elevated",2,50.0,10,0,0,,,
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Pull Up",1,0,5,0,0,"",,
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Pull Up",2,0,6,0,0,,,
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Pull Up",3,0,1,0,0,,,
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Bicep Curl (Barbell)",1,40.0,10,0,0,"",,
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Bicep Curl (Barbell)",2,40.0,10,0,0,,,
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Bicep Curl (Barbell)",3,40.0,10,0,0,,,
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Bicep Curl (Barbell)",4,40.0,10,0,0,,,
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Bicep Curl (Barbell)",5,40.0,10,0,0,,,
2023-04-07 15:11:27,"Back N Arms?",4h 8m,"Bicep Curl (Barbell)",6,40.0,10,0,0,,,
2023-04-10 10:51:11,"Landmine, Facepull, Tris",23h 23m,"Landmine Press",1,10.0,8,0,0,"","",
2023-04-10 10:51:11,"Landmine, Facepull, Tris",23h 23m,"Landmine Press",2,20.0,5,0,0,,,
2023-04-10 10:51:11,"Landmine, Facepull, Tris",23h 23m,"Landmine Press",3,30.0,5,0,0,,,
2023-04-10 10:51:11,"Landmine, Facepull, Tris",23h 23m,"Landmine Press",4,35.0,14,0,0,,,
2023-04-10 10:51:11,"Landmine, Facepull, Tris",23h 23m,"Landmine Press",5,35.0,16,0,0,,,
2023-04-10 10:51:11,"Landmine, Facepull, Tris",23h 23m,"Landmine Press",6,30.0,14,0,0,,,
2023-04-10 10:51:11,"Landmine, Facepull, Tris",23h 23m,"Face Pull (Cable)",1,140.0,20,0,0,"",,
2023-04-10 10:51:11,"Landmine, Facepull, Tris",23h 23m,"Face Pull (Cable)",2,140.0,20,0,0,,,
2023-04-10 10:51:11,"Landmine, Facepull, Tris",23h 23m,"Face Pull (Cable)",3,140.0,20,0,0,,,
2023-04-10 10:51:11,"Landmine, Facepull, Tris",23h 23m,"Triceps Pushdown (Cable - Straight Bar)",1,50.0,18,0,0,"",,
2023-04-10 10:51:11,"Landmine, Facepull, Tris",23h 23m,"Triceps Pushdown (Cable - Straight Bar)",2,50.0,30,0,0,,,
2023-04-10 10:51:11,"Landmine, Facepull, Tris",23h 23m,"Triceps Pushdown (Cable - Straight Bar)",3,50.0,30,0,0,,,
2023-04-11 10:15:21,"DL Day",57m,"Nordic Curl",1,0,3,0,0,"","",
2023-04-11 10:15:21,"DL Day",57m,"Nordic Curl",2,0,3,0,0,,,
2023-04-11 10:15:21,"DL Day",57m,"Tib Raises",1,10.0,50,0,0,"",,
2023-04-11 10:15:21,"DL Day",57m,"Tib Raises",2,20.0,35,0,0,,,
2023-04-11 10:15:21,"DL Day",57m,"Deadlift (Barbell)",1,135.0,6,0,0,"",,
2023-04-11 10:15:21,"DL Day",57m,"Deadlift (Barbell)",2,185.00000000000003,3,0,0,,,
2023-04-11 10:15:21,"DL Day",57m,"Deadlift (Barbell)",3,185.00000000000003,3,0,0,,,
2023-04-11 10:15:21,"DL Day",57m,"Deadlift (Barbell)",4,225.0,3,0,0,,,
2023-04-11 10:15:21,"DL Day",57m,"Deadlift (Barbell)",5,225.0,3,0,0,,,
2023-04-11 10:15:21,"DL Day",57m,"Deadlift (Barbell)",6,245.00000000000003,3,0,0,,,
2023-04-11 10:15:21,"DL Day",57m,"Deadlift (Barbell)",7,135.0,5,0,0,,,
2023-04-11 10:15:21,"DL Day",57m,"Nordic Curl Pushup Concentrics",1,0,10,0,0,"",,
2023-04-11 10:15:21,"DL Day",57m,"Step Down Platform",1,1.0,7,0,0,"",,
2023-04-11 10:15:21,"DL Day",57m,"Step Down Platform",2,1.0,10,0,0,,,
2023-04-11 10:15:21,"DL Day",57m,"Single Leg Deficit Calf Raise ",1,0.0,6,0,0,"",,
2023-04-14 09:45:23,"Chest",1h 41m,"Bench Press (Barbell)",1,95.0,10,0,0,"","",
2023-04-14 09:45:23,"Chest",1h 41m,"Bench Press (Barbell)",2,115.0,3,0,0,,,
2023-04-14 09:45:23,"Chest",1h 41m,"Bench Press (Barbell)",3,135.0,3,0,0,,,
2023-04-14 09:45:23,"Chest",1h 41m,"Bench Press (Barbell)",4,155.0,3,0,0,,,
2023-04-14 09:45:23,"Chest",1h 41m,"Bench Press (Barbell)",5,175.0,3,0,0,,,
2023-04-14 09:45:23,"Chest",1h 41m,"Bench Press (Barbell)",6,155.0,8,0,0,,,
2023-04-14 09:45:23,"Chest",1h 41m,"Bench Press (Barbell)",7,155.0,12,0,0,,,
2023-04-14 09:45:23,"Chest",1h 41m,"Bench Press (Barbell)",8,165.0,7,0,0,,,
2023-04-14 09:45:23,"Chest",1h 41m,"Dumbbell Shoulder External Rotation ",1,15.0,12,0,0,"",,
2023-04-14 09:45:23,"Chest",1h 41m,"Dumbbell Shoulder External Rotation ",2,15.0,12,0,0,,,
2023-04-14 09:45:23,"Chest",1h 41m,"Dumbbell Shoulder External Rotation ",3,15.0,14,0,0,,,
2023-04-14 09:45:23,"Chest",1h 41m,"Cable Crossover",1,30.0,20,0,0,"",,
2023-04-14 09:45:23,"Chest",1h 41m,"Cable Crossover",2,35.0,20,0,0,,,
2023-04-14 09:45:23,"Chest",1h 41m,"Cable Crossover",3,40.0,20,0,0,,,
2023-04-14 09:45:23,"Chest",1h 41m,"Bicep Curl (Barbell)",1,70.0,8,0,0,"",,
2023-04-14 09:45:23,"Chest",1h 41m,"Bicep Curl (Barbell)",2,70.0,10,0,0,,,
2023-04-14 09:45:23,"Chest",1h 41m,"Bicep Curl (Barbell)",3,70.0,8,0,0,,,
2023-04-14 20:57:00,"Morning Workout",15h,"Tango",1,0,0,0,10800,"","",
2023-04-15 11:57:42,"Legs Extra",49m,"Atg Split Squat FF Elevated",1,50.0,10,0,0,"","",
2023-04-15 11:57:42,"Legs Extra",49m,"Atg Split Squat FF Elevated",2,50.0,10,0,0,,,
2023-04-15 11:57:42,"Legs Extra",49m,"Atg Split Squat FF Elevated",3,50.0,12,0,0,,,
2023-04-15 11:57:42,"Legs Extra",49m,"Reverse Squat",1,55.0,10,0,0,"",,
2023-04-15 11:57:42,"Legs Extra",49m,"Reverse Squat",2,70.0,4,0,0,,,
2023-04-15 11:57:42,"Legs Extra",49m,"Reverse Squat",3,90.0,4,0,0,,,
2023-04-15 11:57:42,"Legs Extra",49m,"Reverse Squat",4,100.0,12,0,0,,,
2023-04-15 11:57:42,"Legs Extra",49m,"Reverse Squat",5,100.0,14,0,0,,,
2023-04-15 11:57:42,"Legs Extra",49m,"Deficit Calf Raises",1,45.0,20,0,0,"",,
2023-04-15 11:57:42,"Legs Extra",49m,"Deficit Calf Raises",2,45.0,20,0,0,,,
